id,popularity,budget_adj,original_title,revenue_adj,release_year,vote_count,vote_average,director
38975,0.271443,0.0,Jack and the Beanstalk: The Real Story,0.0,2001,11,6.0,Brian Henson
4012,0.353327,1847232.17504,The Believer,513438.183053,2001,78,6.8,Henry Bean
34549,0.269944,14777857.4003,Max Keeble's Big Move,21295361.7108,2001,18,5.3,Tim Hill
23685,0.263042,92361608.752,Monkeybone,6661755.90255,2001,37,4.0,Henry Selick
39180,0.258176,0.0,See Spot Run,0.0,2001,26,4.8,John Whitesell
16550,0.257859,0.0,Storytelling,0.0,2001,22,5.8,Todd Solondz
50035,0.251798,307872.029173,Lovely & Amazing,5156155.77192,2001,10,6.3,Nicole Holofcener
20536,0.25108,0.0,61*,0.0,2001,24,5.8,Billy Crystal
18976,0.249357,0.0,Attila,0.0,2001,41,6.2,Dick Lowry
10615,0.241272,0.0,Pootie Tang,0.0,2001,19,5.8,Louis C.K.
57047,0.20342,0.0,The Fourth Angel,0.0,2001,13,6.5,John Irvin
17708,0.239869,13546369.2836,Corky Romano,29529117.1203,2001,20,4.4,Rob Pritts
12312,0.227672,46796548.4344,Joe Somebody,0.0,2001,14,5.5,John Pasquin
1783,0.507235,0.0,To End All Wars,0.0,2001,13,6.3,David L. Cunningham
32593,0.224439,0.0,Snow White,0.0,2001,25,5.6,Caroline Thompson
11889,0.223151,0.0,Iris,0.0,2001,21,5.7,Richard Eyre
31010,0.221355,0.0,Uprising,0.0,2001,10,6.0,Jon Avnet
11469,0.906593,0.0,Black Knight,0.0,2001,153,5.4,Gil Junger
9648,0.216654,0.0,The Man Who Sued God,0.0,2001,11,5.7,Mark Joffe
26976,0.213105,0.0,Wit,0.0,2001,14,5.8,Mike Nichols
15601,0.210756,0.0,Scooby-Doo and the Cyber Chase,0.0,2001,29,6.7,Jim Stenstrum
331,0.167033,114528394.853,Jurassic Park III,454149183.948,2001,1366,5.6,Joe Johnston
15192,0.209655,0.0,The Grey Zone,0.0,2001,16,5.6,Tim Blake Nelson
19366,0.209579,27092738.5673,Josie and the Pussycats,0.0,2001,39,5.2,Harry Elfont
1722,0.20688,70194822.6515,Captain Corelli's Mandolin,76491292.086,2001,67,5.6,John Madden
28308,0.205873,0.0,The Body,0.0,2001,17,4.5,Jonas McCord
37632,0.205204,0.0,The Order,0.0,2001,30,3.8,Sheldon Lettich
26014,0.203888,0.0,Good Advice,0.0,2001,13,5.7,Steve Rash
2141,0.151506,0.0,James Dean,0.0,2001,22,6.7,Mark Rydell
13166,0.202684,0.0,Freddy Got Fingered,0.0,2001,48,4.3,Tom Green
20004,0.198443,0.0,Epoch,0.0,2001,12,3.9,Matt Codd
26840,0.254157,0.0,Shrek in the Swamp Karaoke Dance Party,0.0,2001,12,5.4,Vicky Jenson
29742,0.017536,0.0,Zenon: The Zequel,0.0,2001,15,4.7,Manny Coto
15647,0.195196,1231488.11669,Kissing Jessica Stein,12331412.6634,2001,22,5.9,Charles Herman-Wurmfeld
30416,0.194196,0.0,Stanley Kubrick: A Life in Pictures,0.0,2001,20,7.5,Jan Harlan
71885,0.191718,0.0,Motocrossed,0.0,2001,11,4.2,Steve Boyum
40415,0.191697,0.0,Le vélo de Ghislain Lambert,0.0,2001,10,7.1,Philippe Harel
11370,0.191566,49259524.6678,The Musketeer,33316451.6837,2001,32,5.1,Peter Hyams
35080,0.189393,8620416.81686,The Cat's Meow,4491229.77265,2001,19,5.7,Peter Bogdanovich
12484,0.210173,6157440.58347,The Forsaken,0.0,2001,17,4.6,J.S. Cardone
35583,0.18527,0.0,The Lost Battalion,0.0,2001,16,6.0,Russell Mulcahy
18734,0.185009,862041.681686,L.I.E. Long Island Expressway,2053127.13625,2001,13,5.2,Michael Cuesta
20309,0.173806,30787202.9173,Say It Isn't So,0.0,2001,21,5.1,J.B. Rogers
9683,0.169845,0.0,Bubble Boy,0.0,2001,73,4.6,Blair Hayes
200813,0.114027,0.0,The Blue Planet,0.0,2001,22,6.9,Alastair Fothergill
12900,0.168793,0.0,Conspiracy,0.0,2001,31,6.3,Frank Pierson
20794,0.164669,7388928.70016,Novocaine,2494056.53048,2001,12,5.9,David Atkins
16723,0.26321,13546369.2836,Sugar & Spice,16350409.8454,2001,31,5.4,Francine McDougall
36269,0.150234,0.0,Winning London,0.0,2001,27,5.7,Craig Shapiro
43575,0.149414,0.0,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,0.0,2001,11,6.0,William R. Kowalchuk Jr.
11380,0.148963,12314881.1669,Bones,9010377.38091,2001,17,4.0,Ernest R. Dickerson
1282,0.138861,0.0,Dogtown and Z-Boys,0.0,2001,28,6.7,Stacy Peralta
27834,0.133455,0.0,CQ,0.0,2001,13,5.9,Roman Coppola
26475,0.19853,0.0,The Anniversary Party,0.0,2001,11,5.6,Alan Cumming
57892,0.130018,0.0,Vizontele,0.0,2001,12,7.2,Yılmaz Erdoğan
13408,0.12891,8620416.81686,The Wash,12597299.5682,2001,15,5.6,DJ Pooh
19058,0.128169,18472321.7504,Down,200940.684513,2001,10,3.7,Dick Maas
15745,0.126065,6157440.58347,Made,6743702.8163,2001,19,5.8,Jon Favreau
14033,0.116784,0.0,Soul Survivors,0.0,2001,21,4.5,Stephen Carpenter
10836,0.115221,5911142.96013,Dagon,0.0,2001,23,6.1,Stuart Gordon
21997,0.115051,0.0,In the Time of the Butterflies,0.0,2001,10,6.1,Mariano Barroso
34205,0.114896,0.0,Halloweentown II: Kalabar's Revenge,0.0,2001,38,6.0,Mary Lambert
25753,0.108157,0.0,Children of the Corn: Revelation,0.0,2001,10,4.3,Guy Magar
35703,0.200262,0.0,Holiday in the Sun,0.0,2001,17,5.6,Steve Purcell
35831,0.100277,0.0,Belphégor - Le fantôme du Louvre,0.0,2001,16,4.0,Jean-Paul Salomé
17612,0.097715,0.0,Lost and Delirious,0.0,2001,55,6.8,Léa Pool
16161,0.089976,19703809.8671,Baby Boy,36183151.5924,2001,29,7.4,John Singleton
3003,0.080857,0.0,The Lost World,0.0,2001,11,6.4,Stuart Orme
15098,0.07442,0.0,Manic,0.0,2001,10,6.6,Jordan Melamed
107548,0.047972,0.0,Chori Chori Chupke Chupke,0.0,2001,10,5.5,Abbas Alibhai Burmawalla
46004,0.061917,0.0,The Luck of the Irish,0.0,2001,14,5.3,Paul Hoen
2029,0.047949,0.0,Tanguy,0.0,2001,34,5.7,Étienne Chatiliez
18828,0.026783,0.0,Double Take,0.0,2001,13,5.8,George Gallo
30140,0.011723,0.0,Rivers and Tides,0.0,2001,12,7.1,Thomas Riedelsheimer
50573,0.007336,0.0,Little Secrets,0.0,2001,14,6.4,Blair Treu
57961,0.001349,203195.539254,Slashers,0.0,2001,11,5.5,Maurice Devereaux
155,8.466668,187365527.255,The Dark Knight,1014733032.48,2008,8432,8.1,Christopher Nolan
10681,5.678119,182301594.086,WALL·E,527977683.854,2008,4209,7.6,Andrew Stanton
1726,4.977955,141790128.733,Iron Man,592656630.491,2008,6220,7.3,Jon Favreau
8681,3.647612,25319665.8452,Taken,229730967.41,2008,3075,7.2,Pierre Morel
217,3.16167,187365527.255,Indiana Jones and the Kingdom of the Crystal Skull,796694459.895,2008,1537,5.6,Steven Spielberg
8966,3.107665,37473105.4509,Twilight,397636870.011,2008,2013,5.8,Catherine Hardwicke
10764,3.086676,202557326.762,Quantum of Solace,593584854.505,2008,2149,6.0,Marc Forster
9502,3.036644,131662262.395,Kung Fu Panda,639822446.35,2008,1938,6.8,Mark Osborne
13523,2.90047,19242946.0424,Sex Drive,18995761.2854,2008,167,5.9,Sean Anders
11631,2.543535,52664904.9581,Mamma Mia!,617639458.694,2008,805,6.2,Phyllida Lloyd
4922,2.537342,151917995.071,The Curious Case of Benjamin Button,338201950.262,2008,1899,7.2,David Fincher
1735,2.511394,146854061.902,The Mummy: Tomb of the Dragon Emperor,406257724.017,2008,826,5.1,Rob Cohen
1724,2.349544,151917995.071,The Incredible Hulk,165805400.34,2008,1868,6.1,Louis Leterrier
13223,2.245306,33421958.9157,Gran Torino,273410085.005,2008,1809,7.6,Clint Eastwood
10527,2.217084,151917995.071,Madagascar: Escape 2 Africa,611622206.684,2008,1147,6.1,Eric Darnell
11253,2.188028,86086863.8738,Hellboy II: The Golden Army,162438886.429,2008,927,6.4,Guillermo del Toro
8247,2.017536,86086863.8738,Jumper,225072774.796,2008,1082,5.9,Doug Liman
88751,1.996757,45575398.5214,Journey to the Center of the Earth,103002486.999,2008,704,5.7,Eric Brevig
8909,1.982998,75958997.5357,Wanted,261572412.016,2008,1670,6.3,Timur Bekmambetov
13179,1.975355,48613758.4228,Tinker Bell,0.0,2008,186,6.7,Bradley Raymond
12405,1.929591,15191799.5071,Slumdog Millionaire,382742747.739,2008,1547,7.5,Danny Boyle
13387,1.886872,30383599.0143,Transporter 3,110373030.586,2008,719,5.9,Olivier Megaton
2253,1.845165,75958997.5357,Valkyrie,202836855.873,2008,725,6.6,Bryan Singer
7840,1.841839,106342596.55,"10,000 BC",269401244.593,2008,586,5.2,Roland Emmerich
8960,1.800286,151917995.071,Hancock,632008606.053,2008,1764,6.0,Peter Berg
12162,1.742288,15191799.5071,The Hurt Locker,42537038.62,2008,1207,7.2,Kathryn Bigelow
9029,1.682909,35447532.1833,What Happens in Vegas,172173727.748,2008,573,5.8,Tom Vaughan
2454,1.628345,227876992.607,The Chronicles of Narnia: Prince Caspian,425017341.946,2008,891,6.1,Andrew Adamson
7446,1.622426,93176370.3104,Tropic Thunder,190477465.092,2008,970,6.4,Ben Stiller
13027,1.611632,81022930.7047,Eagle Eye,180343441.011,2008,645,6.2,D.J. Caruso
14574,1.61062,12659832.9226,The Boy in the Striped Pyjamas,20677622.1147,2008,746,7.6,Mark Herman
7555,1.605544,50639331.6905,Rambo,114692303.267,2008,570,6.2,Sylvester Stallone
10483,1.583079,45575398.5214,Death Race,74705690.2809,2008,743,5.9,Paul W.S. Anderson
8328,1.561177,23294092.5776,Step Up 2: The Streets,152745137.915,2008,369,6.4,Jon M. Chu
10200,1.559851,81022930.7047,The Day the Earth Stood Still,236074344.818,2008,585,5.1,Scott Derrickson
11127,1.537337,9115079.70428,Starship Troopers 3: Marauder,0.0,2008,75,4.3,Edward Neumeier
11321,1.531599,55703264.8595,Seven Pounds,170317989.683,2008,1235,7.4,Gabriele Muccino
7191,1.499784,25319665.8452,Cloverfield,172947523.068,2008,1373,6.4,Matt Reeves
13053,1.480497,151917995.071,Bolt,313943594.671,2008,1119,6.3,Chris Williams
9870,1.475988,30383599.0143,Forgetting Sarah Marshall,106517925.108,2008,750,6.3,Nicholas Stoller
6972,1.468543,131662262.395,Australia,50187630.8774,2008,411,6.3,Baz Luhrmann
10201,1.462377,70895064.3666,Yes Man,228880641.88,2008,1032,6.3,Peyton Reed
14306,1.462242,60767198.0286,Marley & Me,247203367.961,2008,820,6.8,David Frankel
12113,1.446456,70895064.3666,Body of Lies,114728569.131,2008,530,6.5,Ridley Scott
4944,1.435434,37473105.4509,Burn After Reading,165813497.57,2008,738,6.3,Ethan Coen
6557,1.400898,30383599.0143,27 Dresses,162308496.227,2008,610,6.1,Anne Fletcher
2309,1.380024,60767198.0286,Inkheart,58225482.3599,2008,302,5.8,Iain Softley
8065,1.377239,35447532.1833,21,70716002.677,2008,907,6.5,Robert Luketic
8848,1.354387,20255732.6762,The Bank Job,65651661.3549,2008,413,6.4,Roger Donaldson
12133,1.351237,65831131.1976,Step Brothers,129745707.506,2008,678,6.6,Adam McKay
8390,1.341805,0.0,"Definitely, Maybe",56156960.8623,2008,389,6.5,Adam Brooks
8676,1.34132,70895064.3666,Fool's Gold,112653311.589,2008,281,5.3,Andy Tennant
8456,1.300453,20255732.6762,Never Back Down,42159705.7166,2008,276,6.5,Jeff Wadlow
10189,1.273395,27345239.1128,Pineapple Express,102924282.653,2008,719,6.6,David Gordon Green
12163,1.254928,6076719.80286,The Wrestler,45275608.6139,2008,539,7.0,Darren Aronofsky
10202,1.22837,81022930.7047,Bedtime Stories,215596389.537,2008,599,5.8,Adam Shankman
13056,1.210534,20762125.9931,Punisher: War Zone,10218382.1179,2008,147,5.5,Lexi Alexander
13051,1.172718,35447532.1833,Max Payne,86509099.6853,2008,359,5.3,John Moore
13515,1.169851,35447532.1833,Mirrors,73362657.2199,2008,238,6.0,Alexandre Aja
7461,1.142055,40511465.3524,Vantage Point,153094337.631,2008,455,6.2,Pete Travis
10358,1.133017,24306879.2114,Zack and Miri Make a Porno,42643493.6359,2008,439,6.0,Kevin Smith
11665,1.121487,81022930.7047,Get Smart,233635143.413,2008,637,5.9,Peter Segal
15373,1.103468,28358025.7467,Role Models,93562168.0845,2008,328,6.3,David Wain
13486,1.09571,0.0,The Scorpion King: Rise of a Warrior,0.0,2008,76,4.3,Russell Mulcahy
11499,1.09445,0.0,Frost/Nixon,0.0,2008,151,6.8,Ron Howard
11887,1.091878,0.0,High School Musical 3: Senior Year,0.0,2008,453,6.1,Kenny Ortega
8055,1.072485,32409172.2819,The Reader,0.0,2008,442,7.1,Stephen Daldry
9381,1.064766,70895064.3666,Babylon A.D.,73030634.365,2008,436,5.4,Mathieu Kassovitz
19173,1.056526,0.0,Diario de una ninfómana,0.0,2008,44,5.6,Christian Molina
8321,1.054819,15191799.5071,In Bruges,32411742.7344,2008,794,7.3,Martin McDonagh
3580,1.043504,55703264.8595,Changeling,114465403.614,2008,642,7.1,Clint Eastwood
8204,1.019335,91150797.0428,The Spiderwick Chronicles,164921838.192,2008,276,6.2,Mark Waters
13335,1.01377,12153439.6057,Harold & Kumar Escape from Guantanamo Bay,44049253.637,2008,317,6.0,Jon Hurwitz
13401,1.007673,0.0,The Accidental Husband,22997410.9122,2008,105,5.2,Griffin Dunne
13971,0.988883,0.0,Wild Child,0.0,2008,245,6.3,Nick Moore
13012,0.978313,2937081.23805,Felon,0.0,2008,91,6.9,Ric Roman Waugh
14059,0.95811,0.0,Snow Buddies,0.0,2008,24,4.6,Robert Vince
15854,0.957704,0.0,Kung Fu Panda: Secrets of the Furious Five,0.0,2008,43,6.4,Raman Hui
1266,0.95684,20255732.6762,Street Kings,66408286.9038,2008,173,6.2,David Ayer
12182,0.951793,9115079.70428,Nick and Norah's Infinite Playlist,33395562.6577,2008,213,6.4,Peter Sollett
12193,0.943042,81022930.7047,Four Christmases,165827299.826,2008,221,5.3,Seth Gordon
15157,0.938876,5063933.16905,Another Cinderella Story,0.0,2008,205,6.2,Damon Santostefano
13001,0.938555,7089506.43666,Stargate: The Ark of Truth,9013801.0409,2008,106,6.8,Robert C. Cooper
12620,0.931752,25319665.8452,The House Bunny,71343668.0782,2008,299,5.6,Fred Wolf
13042,0.905428,0.0,Presto,0.0,2008,279,8.0,Doug Sweetland
12180,0.900342,8608686.38738,Star Wars: The Clone Wars,69155951.7217,2008,261,6.0,Dave Filoni
11917,0.892309,10938095.6451,Saw V,115313387.581,2008,437,5.9,David Hackl
12177,0.885215,62792771.2962,The Love Guru,42353789.0576,2008,144,4.5,Marco Schnabel
7459,0.879116,121534396.057,Speed Racer,95147016.1078,2008,194,5.6,Lana Wachowski
5038,0.866771,15191799.5071,Vicky Cristina Barcelona,97641394.1292,2008,563,6.7,Woody Allen
12222,0.865105,86086863.8738,Horton Hears a Who!,300937408.976,2008,558,6.2,Jimmy Hayward
12783,0.857292,0.0,The Duchess,0.0,2008,223,6.6,Saul Dibb
10503,0.842488,0.0,Happy-Go-Lucky,18362721.0255,2008,63,5.9,Mike Leigh
1729,0.826564,55703264.8595,The Forbidden Kingdom,129542119.163,2008,243,6.2,Rob Minkoff
8881,0.825749,30383599.0143,Che: Part One,0.0,2008,117,6.5,Steven Soderbergh
13413,0.822831,0.0,BURN•E,0.0,2008,194,7.9,Angus MacLane
13389,0.822759,60767198.0286,Righteous Kill,74110222.3796,2008,195,5.8,Jon Avnet
6687,0.802785,15191799.5071,Transsiberian,6002188.83447,2008,71,6.3,Brad Anderson
13291,0.798582,22281305.9438,Traitor,23831711.1192,2008,98,6.2,Jeffrey Nachmanoff
10661,0.787623,91150797.0428,You Don't Mess With the Zohan,204174046.168,2008,606,5.6,Dennis Dugan
13813,0.785951,32409172.2819,Defiance,51809322.0528,2008,344,6.6,Edward Zwick
21583,0.780936,0.0,Management,2465789.0803,2008,52,5.1,Stephen Belber
8090,0.774511,35447532.1833,Untraceable,32898763.4685,2008,119,5.8,Gregory Hoblit
32790,0.770811,0.0,The Good Witch,0.0,2008,20,5.5,Craig Pryce
21861,0.765289,0.0,LOL (Laughing Out Loud),0.0,2008,235,6.4,Lisa Azuelos
10665,0.764367,9115079.70428,The Strangers,83444650.4002,2008,241,5.9,Bryan Bertino
12914,0.762934,7089506.43666,Stargate: Continuum,0.0,2008,107,6.6,Martin Wood
10139,0.759673,20255732.6762,Milk,55284562.6605,2008,325,7.1,Gus Van Sant
10529,0.749838,50639331.6905,Outlander,7123620.12885,2008,167,6.0,Howard McCain
8836,0.748854,30383599.0143,The X Files: I Want to Believe,69243648.9163,2008,312,5.4,Chris Carter
14359,0.743689,20255732.6762,Doubt,51558166.1594,2008,197,6.7,John Patrick Shanley
14976,0.73292,0.0,Rachel Getting Married,0.0,2008,79,6.1,Jonathan Demme
14447,0.730324,0.0,A Matter of Loaf and Death,0.0,2008,62,7.0,Nick Park
13600,0.721663,55703264.8595,City of Ember,18097532.9733,2008,358,6.1,Gil Kenan
10761,0.720175,40511465.3524,Made of Honor,85683451.7146,2008,240,5.8,Paul Weiland
12184,0.719955,35447532.1833,The Other Boleyn Girl,0.0,2008,258,6.3,Justin Chadwick
13825,0.718964,0.0,The Lazarus Project,565134.941666,2008,58,5.9,John Glenn
13018,0.715969,25319665.8452,Deception,17968149.4808,2008,107,5.8,Marcel Langenegger
13809,0.714882,18230159.4086,RockNRolla,26068130.3594,2008,508,6.8,Guy Ritchie
9030,0.709809,12153439.6057,The Eye,57029778.3577,2008,171,5.6,David Moreau
11671,0.702302,13166226.2395,Elegy,15084795.5609,2008,37,6.3,Isabel Coixet
13184,0.696406,45575398.5214,Bangkok Dangerous,43030660.6974,2008,231,5.0,Oxide Pang Chun
7278,0.68675,30383599.0143,Meet the Spartans,85729179.0311,2008,182,4.0,Jason Friedberg
8988,0.68078,25319665.8452,Stop-Loss,11350431.4674,2008,37,6.1,Kimberly Peirce
8457,0.675717,40511465.3524,Drillbit Taylor,0.0,2008,137,5.3,Steven Brill
4960,0.674834,21268519.31,"Synecdoche, New York",0.0,2008,141,7.4,Charlie Kaufman
14197,0.66791,0.0,My Sassy Girl,0.0,2008,64,6.2,Yann Samuell
8338,0.666414,25319665.8452,Blindness,20098729.4794,2008,187,6.3,Fernando Meirelles
8285,0.66173,60767198.0286,The Spirit,39530416.4133,2008,205,4.6,Frank Miller
14349,0.651972,0.0,Sleepwalking,207276.912475,2008,11,6.4,William Maher
14637,0.651467,11647046.2888,Nothing But the Truth,189089.290105,2008,58,6.1,Rod Lurie
13510,0.648934,0.0,Eden Lake,4034938.91074,2008,183,6.8,James Watkins
12690,0.646244,20255732.6762,Appaloosa,20469829.6939,2008,154,6.2,Ed Harris
17436,0.645064,18230159.4086,The Informers,387060.718989,2008,29,4.3,Gregor Jordan
8645,0.642656,60767198.0286,The Happening,165493183.541,2008,490,4.8,M. Night Shyamalan
13460,0.634961,30383599.0143,Doomsday,22495435.3706,2008,162,5.8,Neil Marshall
18032,0.634256,12153439.6057,The Secret of Moonacre,7160735.72062,2008,52,5.7,Gábor Csupó
16763,0.633135,5063933.16905,Joy Ride 2: Dead Ahead,0.0,2008,27,5.4,Louis Morneau
18533,0.632341,0.0,Bronson,0.0,2008,375,6.9,Nicolas Winding Refn
8885,0.630893,2025573.26762,Vals Im Bashir,11268111.157,2008,168,7.7,Ari Folman
13752,0.626646,8.10229307047,Max Manus,0.0,2008,49,6.9,Joachim Rønning
27996,0.62414,0.0,Dr. Dolittle: Tail to the Chief,0.0,2008,28,4.9,Craig Shapiro
4564,0.620489,65831131.1976,Sex and the City,420562471.313,2008,309,6.1,Michael Patrick King
10186,0.615524,15191799.5071,The Rocker,8874937.86554,2008,78,5.4,Peter Cattaneo
18198,0.611016,0.0,Barbie Mariposa and Her Butterfly Fairy Friends,0.0,2008,33,5.4,Conrad Helten
10199,0.6067,60767198.0286,The Tale of Despereaux,51527692.4224,2008,174,5.7,Robert Stevenhagen
13009,0.603395,0.0,Zombie Strippers!,0.0,2008,40,4.4,Jay Lee
25741,0.59883,6177998.46624,Niko: Lentäjän poika,0.0,2008,16,4.9,Michael Henger
11918,0.598695,35447532.1833,Superhero Movie,26202647.6673,2008,170,4.9,Craig Mazin
12837,0.595488,11140652.9719,The Secret Life of Bees,38592634.732,2008,80,7.2,Gina Prince-Bythewood
14098,0.595424,10127866.3381,100 Feet,0.0,2008,35,5.8,Eric Red
17606,0.593722,15191799.5071,The Other Man,1158482.0678,2008,25,5.1,Richard Eyre
14405,0.589941,20255732.6762,Beverly Hills Chihuahua,151190415.23,2008,118,5.1,Raja Gosnell
12165,0.58326,20255732.6762,The Burning Plain,0.0,2008,62,6.7,Guillermo Arriaga
4148,0.57947,35447532.1833,Revolutionary Road,76187576.3894,2008,430,6.5,Sam Mendes
4953,0.578298,0.0,Be Kind Rewind,0.0,2008,214,6.1,Michel Gondry
13090,0.576989,5063933.16905,Sunshine Cleaning,16381192.8358,2008,111,6.2,Christine Jeffs
12889,0.574813,0.0,Futurama: The Beast with a Billion Backs,0.0,2008,91,6.8,Peter Avanzino
14305,0.5725,0.0,The Andromeda Strain,0.0,2008,42,6.6,Mikael Salomon
11152,0.563354,8102293.07047,The Ruins,0.0,2008,98,5.1,Carter Smith
13655,0.560837,0.0,Camp Rock,0.0,2008,194,5.8,Matthew Diamond
12797,0.555691,0.0,Ghost Town,0.0,2008,127,6.1,David Koepp
10360,0.54408,0.0,Hunger,2759310.85136,2008,149,7.1,Steve McQueen
17622,0.541117,0.0,Fifty Dead Men Walking,0.0,2008,12,6.0,Kari Skogland
13190,0.540913,0.0,Dead Space: Downfall,0.0,2008,54,6.0,Chuck Patton
13988,0.538299,0.0,The Art of War II: Betrayal,0.0,2008,18,4.9,Josef Rusnak
13253,0.534059,0.0,Futurama: Bender's Game,0.0,2008,90,6.9,Dwayne Carey-Hill
16353,0.531905,8608686.38738,Ong Bak 2,9050932.83726,2008,88,6.2,Tony Jaa
12178,0.528292,0.0,Miss Pettigrew Lives for a Day,16256605.9008,2008,46,6.4,Bharat Nalluri
13150,0.527398,30383599.0143,Pride and Glory,31546610.2639,2008,118,6.3,Gavin O'Connor
13220,0.521748,0.0,Splinter,125778.984839,2008,90,6.0,Toby Wilkins
42982,0.520388,0.0,Robot Chicken: Star Wars Episode II,0.0,2008,14,6.2,Seth Green
13827,0.518011,6076719.80286,"Surfer, Dude",70385.6326898,2008,13,5.0,S.R. Bindler
8780,0.517412,30383599.0143,Baby Mama,64649663.9371,2008,130,5.8,Michael McCullers
13541,0.514454,0.0,The Colour of Magic,0.0,2008,29,6.2,Vadim Jean
13991,0.513438,7089506.43666,College,6309940.25774,2008,16,4.8,Deb Hagan
33409,0.511786,0.0,The Stoning of Soraya M.,0.0,2008,24,8.0,Cyrus Nowrasteh
7353,0.509401,0.0,Fireflies in the Garden,0.0,2008,26,6.2,Dennis Lee
12568,0.505291,20255732.6762,Brideshead Revisited,13373129.4337,2008,30,6.0,Julian Jarrold
10885,0.503798,0.0,Shutter,0.0,2008,89,5.4,Masayuki Ochiai
13493,0.500511,0.0,College Road Trip,69272237.8574,2008,48,5.1,Roger Kumble
21755,0.499165,20255732.6762,The Brothers Bloom,5601483.85395,2008,110,6.8,Rian Johnson
11260,0.498026,60767198.0286,Meet Dave,51297723.0126,2008,205,5.1,Brian Robbins
14154,0.489539,0.0,War Games: The Dead Code,0.0,2008,26,5.6,Stuart Gillard
13812,0.481188,12153439.6057,Quarantine,41377822.2819,2008,165,5.3,John Erick Dowdle
12912,0.480135,0.0,Chaos Theory,243550.878552,2008,58,5.9,Marcos Siega
14011,0.480116,3544753.21833,Justice League: The New Frontier,5298016.51814,2008,66,6.3,Dave Bullock
12192,0.477295,8102293.07047,Pathology,0.0,2008,59,5.9,Marc Schölermann
6933,0.475129,20255732.6762,One Missed Call,0.0,2008,103,4.8,Eric Valette
23966,0.474344,0.0,Deadgirl,0.0,2008,43,4.9,Marcel Sarmiento
12689,0.472691,1.01278663381,"Angus, Thongs and Perfect Snogging",0.0,2008,146,6.5,Gurinder Chadha
10190,0.472491,0.0,Towelhead,372338.85248,2008,14,5.3,Alan Ball
14851,0.471356,0.0,The Escapist,0.0,2008,28,6.2,Rupert Wyatt
22419,0.471096,6076719.80286,Camille,0.0,2008,25,6.0,Gregory Mackenzie
12085,0.469922,0.0,Mad Money,0.0,2008,78,5.9,Callie Khouri
13004,0.466771,0.0,Barbie and the Diamond Castle,0.0,2008,37,6.6,Gino Nichele
19929,0.460248,0.0,9to5: Days in Porn,0.0,2008,10,6.4,Jens Hoffmann
13690,0.459885,0.0,Open Season 2,0.0,2008,200,5.6,Matthew O'Callaghan
